publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
733425,earthquake,1995-02-13T02:08:08.790Z,2010-01-13T19:21:00.000Z,179.21389999999999532,-37.48705000000000354,5.43299999999999983,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,30,28,13,0.73399999999999999,287.00000000000000000,0.18187999999999999,0.27500000000000002
742564,earthquake,1995-02-13T01:57:01.692Z,2010-01-13T19:21:00.000Z,179.27966000000000690,-37.45618999999999943,5.35799999999999965,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,15,7,0.79100000000000004,289.00000000000000000,0.12839999999999999,0.27200000000000002
733424,earthquake,1995-02-13T00:11:43.989Z,2006-12-14T13:37:00.000Z,179.13837000000000899,-37.45949999999999847,6.00000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,33,32,0,0.68000000000000005,285.00000000000000000,0.16975999999999999,0.00000000000000000
735132,earthquake,1995-02-12T21:23:44.232Z,2010-01-13T19:21:00.000Z,179.28162000000000376,-37.92072999999999894,5.09700000000000042,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,44,42,17,0.82399999999999995,286.00000000000000000,0.23163000000000000,0.21099999999999999
743218,earthquake,1995-02-12T07:09:39.048Z,2010-01-13T19:20:00.000Z,179.36241000000001122,-37.61652000000000129,5.11800000000000033,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,30,13,0.84299999999999997,285.00000000000000000,0.16972999999999999,0.23799999999999999
735810,earthquake,1995-02-12T02:51:17.519Z,2010-01-13T19:20:00.000Z,179.45969999999999800,-37.78074000000000154,5.36200000000000010,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,42,39,18,0.93700000000000006,285.00000000000000000,0.21521999999999999,0.31200000000000000
735809,earthquake,1995-02-12T02:44:25.107Z,2006-12-14T13:36:00.000Z,179.45763999999999783,-37.82547000000000281,5.40000000000000036,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,42,40,0,0.94399999999999995,285.00000000000000000,0.16546000000000000,0.00000000000000000
735808,earthquake,1995-02-12T01:39:33.759Z,2010-01-13T19:20:00.000Z,179.45304999999999040,-37.84978000000000264,5.19599999999999973,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,35,34,17,0.94699999999999995,285.00000000000000000,0.19178000000000001,0.20999999999999999
735645,earthquake,1995-02-11T17:56:57.148Z,2010-01-13T19:20:00.000Z,179.45776000000000749,-37.84411000000000058,5.01199999999999957,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,31,27,11,0.94899999999999995,285.00000000000000000,0.18894000000000000,0.23699999999999999
733365,earthquake,1995-02-11T17:37:15.164Z,2010-01-13T19:20:00.000Z,179.45043999999998618,-37.80584000000000344,5.00600000000000023,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,38,34,12,0.93500000000000005,285.00000000000000000,0.18573999999999999,0.21800000000000000
736213,earthquake,1995-02-11T14:44:04.484Z,2010-01-13T19:20:00.000Z,179.48011999999999944,-37.77405000000000257,5.51900000000000013,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,42,39,20,0.95099999999999996,286.00000000000000000,0.15287000000000001,0.31300000000000000
744576,earthquake,1995-02-11T03:55:46.150Z,2010-01-13T19:20:00.000Z,179.19579999999999131,-38.12653999999999854,5.00399999999999956,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,31,30,17,0.74199999999999999,273.00000000000000000,0.26745999999999998,0.24299999999999999
733320,earthquake,1995-02-11T02:58:21.594Z,2010-01-13T19:20:00.000Z,179.45429999999998927,-37.41185000000000116,5.08399999999999963,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,36,34,18,0.93600000000000005,287.00000000000000000,0.11030000000000000,0.22600000000000001
733318,earthquake,1995-02-11T02:01:51.777Z,2010-01-13T19:20:00.000Z,179.32954000000000860,-37.87834000000000145,5.26499999999999968,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,40,38,20,0.86199999999999999,284.00000000000000000,0.19427000000000000,0.20399999999999999
733302,earthquake,1995-02-10T22:09:49.602Z,2010-01-13T19:20:00.000Z,179.38800000000000523,-37.50721000000000060,5.19500000000000028,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,39,37,25,0.86899999999999999,285.00000000000000000,0.15428000000000000,0.24099999999999999
744336,earthquake,1995-02-10T02:39:23.829Z,2010-01-13T19:19:00.000Z,179.15217999999998710,-38.12924999999999898,5.02500000000000036,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,21,15,0.70799999999999996,270.00000000000000000,0.26397999999999999,0.15700000000000000
744251,earthquake,1995-02-10T02:14:30.741Z,2010-01-13T19:19:00.000Z,179.26145999999999958,-38.05888000000000204,5.42900000000000027,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,37,34,18,0.79300000000000004,278.00000000000000000,0.21174999999999999,0.20799999999999999
744396,earthquake,1995-02-10T02:00:48.761Z,2010-01-13T19:19:00.000Z,179.26338000000001216,-37.89757999999999782,5.08499999999999996,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,26,23,16,0.81399999999999995,282.00000000000000000,0.22936000000000001,0.16200000000000001
744319,earthquake,1995-02-10T01:57:30.667Z,2010-01-13T19:19:00.000Z,179.12722999999999729,-38.11361999999999739,5.00199999999999978,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,14,6,0.68799999999999994,273.00000000000000000,0.20385000000000000,0.16600000000000001
744282,earthquake,1995-02-10T01:55:21.227Z,2010-01-13T19:19:00.000Z,179.14658000000000015,-38.08328999999999809,5.20899999999999963,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,22,13,0.70199999999999996,272.00000000000000000,0.27156000000000002,0.20599999999999999
721911,earthquake,1995-02-10T01:44:56.343Z,2010-01-13T19:19:00.000Z,179.51408000000000698,-37.91566000000000258,6.50000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,42,39,0,1.00499999999999989,285.00000000000000000,0.26141999999999999,0.00000000000000000
733201,earthquake,1995-02-10T01:06:43.666Z,2010-01-13T19:19:00.000Z,179.30619999999998981,-37.95678999999999803,5.22100000000000009,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,37,34,23,0.83699999999999997,283.00000000000000000,0.19077000000000000,0.29899999999999999
744050,earthquake,1995-02-09T16:38:26.982Z,2010-01-13T19:19:00.000Z,179.35520999999999958,-37.95940000000000225,5.08100000000000041,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,30,16,0.87500000000000000,284.00000000000000000,0.17302000000000001,0.20399999999999999
721906,earthquake,1995-02-09T12:53:54.469Z,2006-12-14T13:35:00.000Z,179.27573000000001002,-37.98212999999999795,5.29999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,37,35,0,0.81000000000000005,283.00000000000000000,0.19949000000000000,0.00000000000000000
721905,earthquake,1995-02-09T11:26:02.604Z,2010-01-13T19:19:00.000Z,179.30146999999999480,-37.90447999999999951,5.10599999999999987,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,38,34,22,0.84199999999999997,284.00000000000000000,0.15065000000000001,0.23100000000000001
741862,earthquake,1995-02-09T10:56:37.793Z,2006-12-14T13:33:00.000Z,179.33382000000000289,-37.95271999999999935,5.70000000000000018,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,40,37,0,0.85899999999999999,283.00000000000000000,0.22183000000000000,0.00000000000000000
740506,earthquake,1995-02-09T10:35:04.996Z,2010-01-13T19:19:00.000Z,179.29594000000000165,-37.88725999999999772,5.51799999999999979,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,19,16,21,0.83899999999999997,287.00000000000000000,0.27278000000000002,0.29599999999999999
740418,earthquake,1995-02-09T08:26:24.022Z,2010-01-13T19:19:00.000Z,179.16779999999999973,-38.04975000000000307,5.29300000000000015,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,14,15,0.71899999999999997,277.00000000000000000,0.15128000000000000,0.18400000000000000
733701,earthquake,1995-02-09T03:45:50.842Z,2010-01-13T19:18:00.000Z,179.42097000000001117,-37.47897999999999996,5.29100000000000037,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,47,42,24,0.89800000000000002,286.00000000000000000,0.17154000000000000,0.23599999999999999
739305,earthquake,1995-02-09T02:21:34.524Z,2010-01-13T19:18:00.000Z,179.45891000000000304,-37.49179999999999779,5.53899999999999970,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,55,40,13,0.92600000000000005,287.00000000000000000,0.17690000000000000,0.43900000000000000
733140,earthquake,1995-02-09T01:35:00.893Z,2010-01-13T19:18:00.000Z,179.44771000000000072,-37.45647999999999911,5.45399999999999974,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,62,42,25,0.92200000000000004,286.00000000000000000,0.10628000000000000,0.20899999999999999
734383,earthquake,1995-02-08T17:20:18.098Z,2006-12-14T12:54:00.000Z,179.47757999999998901,-37.42177000000000220,5.20000000000000018,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,43,43,0,0.95199999999999996,287.00000000000000000,0.12063000000000000,0.00000000000000000
733920,earthquake,1995-02-08T12:58:53.517Z,2010-01-13T19:18:00.000Z,179.46661000000000286,-37.39614000000000260,5.14700000000000024,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,47,44,21,0.94899999999999995,286.00000000000000000,0.13563000000000000,0.17000000000000001
733088,earthquake,1995-02-08T08:19:48.288Z,2010-01-13T19:18:00.000Z,179.54173000000000116,-37.50614999999999810,5.02500000000000036,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,43,41,18,0.98999999999999999,287.00000000000000000,0.13730000000000001,0.15500000000000000
741925,earthquake,1995-02-07T15:06:59.627Z,2010-01-13T19:18:00.000Z,179.50603000000000975,-37.71567000000000291,5.08199999999999985,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,44,42,23,0.96299999999999997,287.00000000000000000,0.13628000000000001,0.24099999999999999
734834,earthquake,1995-02-07T03:07:42.734Z,2010-01-13T19:17:00.000Z,179.67002999999999702,-37.64321999999999946,5.04300000000000015,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,34,34,14,1.08800000000000008,288.00000000000000000,0.15112999999999999,0.18300000000000000
741143,earthquake,1995-02-07T02:56:13.904Z,2006-12-14T12:54:00.000Z,179.35856999999998607,-37.92797000000000196,5.20000000000000018,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,43,41,0,0.88200000000000001,283.00000000000000000,0.17061999999999999,0.00000000000000000
731058,earthquake,1995-02-06T19:19:05.311Z,2010-01-13T19:17:00.000Z,179.27128999999999337,-37.48031999999999897,5.23299999999999965,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,30,18,0.78000000000000003,286.00000000000000000,0.19131000000000001,0.24299999999999999
731052,earthquake,1995-02-06T18:03:34.387Z,2010-01-13T19:17:00.000Z,179.37244000000001165,-37.82672999999999774,5.08800000000000008,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,38,34,20,0.87900000000000000,285.00000000000000000,0.16364000000000001,0.20499999999999999
739640,earthquake,1995-02-06T16:32:51.539Z,2010-01-13T19:17:00.000Z,179.38526999999999134,-37.47323999999999700,5.08699999999999974,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,39,37,19,0.87100000000000000,288.00000000000000000,0.13083000000000000,0.22000000000000000
739824,earthquake,1995-02-06T15:19:24.812Z,2006-12-14T12:47:00.000Z,179.48124999999998863,-37.80297000000000196,5.59999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,48,44,0,0.95799999999999996,287.00000000000000000,0.17093000000000000,0.00000000000000000
739406,earthquake,1995-02-06T12:07:49.052Z,2010-01-13T19:17:00.000Z,179.34818000000001348,-37.83218999999999710,5.13999999999999968,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,40,37,22,0.86199999999999999,285.00000000000000000,0.15811000000000000,0.17999999999999999
739489,earthquake,1995-02-06T11:24:50.765Z,2010-01-13T19:17:00.000Z,179.33323999999998932,-37.76487000000000194,5.22100000000000009,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,28,26,9,0.83499999999999996,289.00000000000000000,0.19972999999999999,0.45200000000000001
739472,earthquake,1995-02-06T11:22:59.541Z,2006-12-14T12:47:00.000Z,179.41548000000000229,-37.89419999999999789,5.79999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,43,41,0,0.93100000000000005,286.00000000000000000,0.20569999999999999,0.00000000000000000
739436,earthquake,1995-02-06T11:15:16.540Z,2010-01-13T19:17:00.000Z,179.82338999999998919,-37.57759000000000071,5.04100000000000037,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,8,3,1.20900000000000007,311.00000000000000000,0.23166999999999999,0.29099999999999998
739344,earthquake,1995-02-06T10:46:56.628Z,2010-01-13T19:17:00.000Z,179.22502000000000066,-37.87270000000000181,5.12600000000000033,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,31,29,17,0.78200000000000003,284.00000000000000000,0.22000000000000000,0.27400000000000002
739342,earthquake,1995-02-06T10:44:49.587Z,2010-01-13T19:17:00.000Z,179.25978000000000634,-37.88660999999999746,5.22700000000000031,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,15,6,0.81200000000000006,288.00000000000000000,0.25205000000000000,0.22200000000000000
721885,earthquake,1995-02-06T10:43:51.502Z,2006-12-14T12:46:00.000Z,179.54390000000000782,-37.77479999999999905,5.90000000000000036,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,41,38,0,1.00099999999999989,288.00000000000000000,0.22531000000000001,0.00000000000000000
739272,earthquake,1995-02-06T10:19:48.563Z,2006-12-14T12:45:00.000Z,179.39865000000000350,-37.86607999999999663,5.59999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,43,38,0,0.91000000000000003,286.00000000000000000,0.18884000000000001,0.00000000000000000
725984,earthquake,1995-02-06T07:25:56.353Z,2010-01-13T19:16:00.000Z,179.33206000000001268,-37.49251000000000289,5.06700000000000017,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,30,28,14,0.82599999999999996,286.00000000000000000,0.13919000000000001,0.28000000000000003
730994,earthquake,1995-02-06T07:21:29.828Z,2010-01-13T19:16:00.000Z,179.27135000000001241,-37.49045999999999879,5.24800000000000022,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,38,33,18,0.77900000000000003,286.00000000000000000,0.23655000000000001,0.27600000000000002
730988,earthquake,1995-02-06T06:34:05.188Z,2010-01-13T19:16:00.000Z,179.32307000000000130,-37.50594999999999857,5.48700000000000010,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,27,24,18,0.81699999999999995,286.00000000000000000,0.16767000000000001,0.27200000000000002
738756,earthquake,1995-02-06T06:01:24.874Z,2010-01-13T19:16:00.000Z,179.33641000000000076,-37.82466000000000150,5.34799999999999986,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,19,16,12,0.85099999999999998,293.00000000000000000,0.22004000000000001,1.12700000000000000
736476,earthquake,1995-02-06T06:00:24.029Z,2010-01-13T19:16:00.000Z,179.40289000000001352,-37.81145999999999674,5.18200000000000038,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,43,37,22,0.89900000000000002,286.00000000000000000,0.18329999999999999,0.22500000000000001
721882,earthquake,1995-02-06T05:19:24.628Z,2010-01-13T19:16:00.000Z,179.45377999999999474,-37.43442000000000291,5.61099999999999977,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,42,40,28,0.93100000000000005,287.00000000000000000,0.19308000000000000,0.22400000000000000
738646,earthquake,1995-02-06T03:25:32.400Z,2010-01-13T19:16:00.000Z,179.29168999999998846,-37.53618000000000166,5.38900000000000023,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,22,16,0.78900000000000003,283.00000000000000000,0.15381000000000000,0.26800000000000002
738640,earthquake,1995-02-06T03:18:35.967Z,2010-01-13T19:16:00.000Z,179.42722000000000548,-37.63680999999999699,5.08900000000000041,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,40,35,22,0.89500000000000002,287.00000000000000000,0.17582000000000000,0.18500000000000000
738625,earthquake,1995-02-06T02:57:08.075Z,2010-01-13T19:16:00.000Z,179.38254000000000588,-37.72818000000000183,5.08900000000000041,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,30,9,0.86799999999999999,286.00000000000000000,0.19037999999999999,0.25400000000000000
721880,earthquake,1995-02-06T00:52:13.408Z,2010-01-13T19:16:00.000Z,179.40400999999999954,-37.76411000000000229,5.99099999999999966,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,50,46,23,0.89000000000000001,286.00000000000000000,0.13761999999999999,0.29699999999999999
721879,earthquake,1995-02-06T00:22:50.667Z,2010-01-13T19:16:00.000Z,179.33806000000001291,-37.69998999999999967,5.57000000000000028,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,44,42,25,0.82899999999999996,285.00000000000000000,0.15309000000000000,0.20599999999999999
738180,earthquake,1995-02-06T00:02:41.403Z,2010-01-13T19:16:00.000Z,179.37352000000001340,-37.71882000000000090,5.30400000000000027,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,37,32,19,0.85899999999999999,286.00000000000000000,0.21274999999999999,0.29299999999999998
738405,earthquake,1995-02-05T23:53:20.712Z,2010-01-13T19:16:00.000Z,179.33555999999998676,-37.64079000000000264,5.59799999999999986,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,26,11,0.82199999999999995,285.00000000000000000,0.21812000000000001,0.29399999999999998
731236,earthquake,1995-02-05T23:53:00.358Z,2010-01-13T19:16:00.000Z,179.30142000000000735,-37.77300999999999931,5.25600000000000023,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,37,30,12,0.81200000000000006,285.00000000000000000,0.22231000000000001,0.24600000000000000
738156,earthquake,1995-02-05T23:46:25.255Z,2010-01-13T19:16:00.000Z,179.32116999999999507,-37.55678999999999945,5.05600000000000005,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,36,29,13,0.81100000000000005,284.00000000000000000,0.16425999999999999,0.25200000000000000
